time_period,time_identifier,geographic_level,country_code,country_name,version,establishment_type_group,breakdown,sex,ethnicity_major,ethnicity_minor,free_school_meals,sen_provision,sen_status,sen_primary_need,disadvantage,first_language,admission_type,religious_denomination,t_schools,t_pupils,t_att8,avg_att8,t_entbasics,pt_entbasics,t_l2basics_95,pt_l2basics_95,t_l2basics_94,pt_l2basics_94,t_ebacc_e_ptq_ee,pt_ebacc_e_ptq_ee,t_ebacc_95,pt_ebacc_95,t_ebacc_94,pt_ebacc_94,t_ebaccaps,avg_ebaccaps,t_inp8calc,t_p8score,avg_p8score,p8score_ci_low,p8score_ci_upp
201819,Academic year,National,E92000001,England,Final,All state-funded,Free school meals,Girls,Asian,Total,FSM,Total,Total,Total,Total,Total,Total,Total,1006,4527,212261.92,46.9,4427,97.8,1789,39.5,2746,60.7,2167,47.9,773,17.1,1201,26.5,18385.78,4.06,4266,1893.62,0.44,0.41,0.48
201819,Academic year,National,E92000001,England,Final,Academies and free schools,Ethnicity major,Girls,Chinese,Total,Total,Total,Total,Total,Total,Total,Total,Total,495,773,51961.17,67.2,770,99.6,629,81.4,722,93.4,554,71.7,420,54.3,493,63.8,4887.07,6.32,648,631.881,0.98,0.88,1.07
201819,Academic year,National,E92000001,England,Final,Academies and free schools,SEN status,Total,Total,Total,Total,Total,No identified SEN,Total,Total,Total,Total,Total,2351,341762,17168286.89,50.2,338991,99.2,166802,48.8,244250,71.5,154832,45.3,68751,20.1,98997,29,1509762.06,4.42,322581,29776.089,0.09,0.09,0.1
201819,Academic year,National,E92000001,England,Final,Academies and free schools,SEN status,Total,Total,Total,Total,Total,Any SEN,Total,Total,Total,Total,Total,2341,48230,1534604.91,31.8,46044,95.5,7939,16.5,15059,31.2,7774,16.1,1965,4.1,3195,6.6,125152.15,2.59,46602,-20098.256,-0.43,-0.44,-0.42
201819,Academic year,National,E92000001,England,Final,Academies and free schools,Ethnicity major,Total,Mixed,Total,Total,Total,Total,Total,Total,Total,Total,Total,2238,19522,953335.99,48.8,19252,98.6,8865,45.4,12989,66.5,9035,46.3,4096,21,5725,29.3,84155.91,4.31,18210,905.418,0.05,0.03,0.07
201819,Academic year,National,E92000001,England,Final,Academies and free schools,SEN status,Girls,Total,Total,Total,Total,No identified SEN,Total,Total,Total,Total,Total,2231,173778,9056465.64,52.1,172483,99.3,88432,50.9,127810,73.5,87198,50.2,41548,23.9,58980,33.9,796458.05,4.58,164449,51990.996,0.32,0.31,0.32
201819,Academic year,National,E92000001,England,Final,Academies and free schools,SEN status,Girls,Total,Total,Total,Total,Any SEN,Total,Total,Total,Total,Total,2163,18102,604702.9,33.4,17293,95.5,3268,18.1,5959,32.9,3632,20.1,1025,5.7,1604,8.9,48790.83,2.7,17527,-4236.098,-0.24,-0.26,-0.22
201819,Academic year,National,E92000001,England,Final,Academies and free schools,Admission type,Boys,Total,Total,Total,Total,Total,Total,Total,Total,selective schools,Total,92,10443,736096.65,70.5,10435,99.9,9615,92.1,10281,98.4,8114,77.7,5994,57.4,7156,68.5,69604.11,6.67,9492,3821.909,0.4,0.38,0.43
201819,Academic year,National,E92000001,England,Final,Academies and free schools,Ethnicity major,Girls,Unclassified,Total,Total,Total,Total,Total,Total,Total,Total,Total,954,2356,109943.38,46.7,2278,96.7,986,41.9,1464,62.1,1032,43.8,442,18.8,654,27.8,9628.76,4.09,2079,206.647,0.1,0.04,0.15
201819,Academic year,National,E92000001,England,Final,Academies and free schools,SEN provision,Boys,Total,Total,Total,SEN Supp,Total,Total,Total,Total,Total,Total,2163,24973,792509.51,31.7,24149,96.7,4047,16.2,7861,31.5,3711,14.9,834,3.3,1398,5.6,65201.96,2.61,24067,-13208.527,-0.55,-0.57,-0.53
201819,Academic year,National,E92000001,England,Final,Academies and free schools,Ethnicity major,Boys,White,Total,Total,Total,Total,Total,Total,Total,Total,Total,2192,150227,6767626.91,45,148091,98.6,61284,40.8,94336,62.8,50443,33.6,19567,13,29435,19.6,587696.25,3.91,144690,-41618.548,-0.29,-0.29,-0.28
201819,Academic year,National,E92000001,England,Final,Academies and free schools,SEN status,Boys,Total,Total,Total,Total,Any SEN,Total,Total,Total,Total,Total,2185,30128,929902.01,30.9,28751,95.4,4671,15.5,9100,30.2,4142,13.7,940,3.1,1591,5.3,76361.32,2.53,29075,-15862.158,-0.55,-0.56,-0.53
201819,Academic year,National,E92000001,England,Final,Academies and free schools,Disadvantage,Total,Total,Total,Total,Total,Total,Total,Disadvantaged,Total,Total,Total,2349,98901,3785799.34,38.3,96162,97.2,25709,26,46221,46.7,28728,29,7726,7.8,13196,13.3,318075.2,3.22,95067,-35419.032,-0.37,-0.38,-0.36
201819,Academic year,National,E92000001,England,Final,Academies and free schools,SEN provision,Girls,Total,Total,Total,SEN Supp,Total,Total,Total,Total,Total,Total,2121,16165,559265.9,34.6,15659,96.9,3090,19.1,5623,34.8,3451,21.3,962,6,1517,9.4,45259.9,2.8,15649,-3315.037,-0.21,-0.23,-0.19
201819,Academic year,National,E92000001,England,Final,Academies and free schools,SEN provision,Girls,Total,Total,Total,No SEN,Total,Total,Total,Total,Total,Total,2231,173778,9056465.64,52.1,172483,99.3,88432,50.9,127810,73.5,87198,50.2,41548,23.9,58980,33.9,796458.05,4.58,164449,51990.996,0.32,0.31,0.32
201819,Academic year,National,E92000001,England,Final,Academies and free schools,Ethnicity major,Girls,Mixed,Total,Total,Total,Total,Total,Total,Total,Total,Total,1934,9695,496171.82,51.2,9593,98.9,4593,47.4,6694,69,5011,51.7,2406,24.8,3344,34.5,43834.43,4.52,9071,2562.024,0.28,0.26,0.31
201819,Academic year,National,E92000001,England,Final,Academies and free schools,SEN provision,Total,Total,Total,Total,SEN State EHC,Total,Total,Total,Total,Total,Total,1938,7092,182829.5,25.8,6236,87.9,802,11.3,1575,22.2,612,8.6,169,2.4,280,3.9,14690.29,2.07,6886,-3574.692,-0.52,-0.55,-0.49
201819,Academic year,National,E92000001,England,Final,Academies and free schools,Ethnicity major,Total,Asian,Total,Total,Total,Total,Total,Total,Total,Total,Total,1937,40073,2121354.79,52.9,39783,99.3,21927,54.7,29300,73.1,21854,54.5,10681,26.7,14445,36,190632.12,4.76,36389,19333.455,0.53,0.52,0.54
201819,Academic year,National,E92000001,England,Final,Academies and free schools,SEN provision,Total,Total,Total,Total,SEN Supp,Total,Total,Total,Total,Total,Total,2329,41138,1351775.41,32.9,39808,96.8,7137,17.3,13484,32.8,7162,17.4,1796,4.4,2915,7.1,110461.86,2.69,39716,-16523.564,-0.42,-0.43,-0.4
201819,Academic year,National,E92000001,England,Final,Academies and free schools,First language,Girls,Total,Total,Total,Total,Total,Total,Total,English,Total,Total,2229,161394,8098182.78,50.2,159760,99,77006,47.7,112974,70,73115,45.3,34561,21.4,49285,30.5,704019.85,4.36,157288,28168.891,0.18,0.17,0.19
201819,Academic year,National,E92000001,England,Final,Academies and free schools,Ethnicity major,Total,Other,Total,Total,Total,Total,Total,Total,Total,Total,Total,1455,6890,333701.63,48.4,6706,97.3,3094,44.9,4472,64.9,3671,53.3,1559,22.6,2227,32.3,30430.77,4.42,5337,2992.366,0.56,0.53,0.6
201819,Academic year,National,E92000001,England,Final,Academies and free schools,First language,Total,Total,Total,Total,Total,Total,Total,Total,Unclassified EAL,Total,Total,350,1104,50874.13,46.1,1071,97,459,41.6,708,64.1,471,42.7,192,17.4,281,25.5,4495.32,4.07,931,55.745,0.06,-0.02,0.14
201819,Academic year,National,E92000001,England,Final,Academies and free schools,First language,Boys,Total,Total,Total,Total,Total,Total,Total,English,Total,Total,2199,165949,7561339.5,45.6,163786,98.7,69444,41.8,105613,63.6,56857,34.3,22591,13.6,33462,20.2,656440.66,3.96,161497,-45122.242,-0.28,-0.29,-0.27
201819,Academic year,National,E92000001,England,Final,Academies and free schools,First language,Boys,Total,Total,Total,Total,Total,Total,Total,Other than English,Total,Total,1988,31567,1454166.26,46.1,30890,97.9,13364,42.3,19553,61.9,14688,46.5,5473,17.3,8023,25.4,130906.69,4.15,25203,7108.068,0.28,0.27,0.3
201819,Academic year,National,E92000001,England,Final,Academies and free schools,First language,Total,Total,Total,Total,Total,Total,Total,Total,Other than English,Total,Total,2252,61580,2993763.64,48.6,60446,98.2,27847,45.2,40033,65,32169,52.2,13376,21.7,19169,31.1,270066.75,4.39,49487,26577.448,0.54,0.53,0.55
201819,Academic year,National,E92000001,England,Final,Academies and free schools,SEN status,Boys,Total,Total,Total,Total,No identified SEN,Total,Total,Total,Total,Total,2199,167984,8111821.25,48.3,166508,99.1,78370,46.7,116440,69.3,67634,40.3,27203,16.2,40017,23.8,713304.01,4.25,158132,-22214.907,-0.14,-0.15,-0.13
201819,Academic year,National,E92000001,England,Final,Academies and free schools,Free school meals,Boys,Total,Total,FSM,Total,Total,Total,Total,Total,Total,Total,2173,25526,889801.56,34.9,24641,96.5,5675,22.2,10440,40.9,5831,22.8,1309,5.1,2322,9.1,74636.32,2.92,24312,-15833.539,-0.65,-0.67,-0.64
201819,Academic year,National,E92000001,England,Final,Academies and free schools,Free school meals,Total,Total,Total,FSM,Total,Total,Total,Total,Total,Total,Total,2341,51239,1892052.53,36.9,49624,96.8,12293,24,22501,43.9,13836,27,3555,6.9,6123,11.9,158043.29,3.08,48952,-21459.035,-0.44,-0.45,-0.43
201819,Academic year,National,E92000001,England,Final,Academies and free schools,SEN provision,Boys,Total,Total,Total,SEN State EHC,Total,Total,Total,Total,Total,Total,1719,5155,137392.5,26.7,4602,89.3,624,12.1,1239,24,431,8.4,106,2.1,193,3.7,11159.36,2.16,5008,-2653.631,-0.53,-0.57,-0.49
201819,Academic year,National,E92000001,England,Final,Academies and free schools,First language,Girls,Total,Total,Total,Total,Total,Total,Total,Unclassified EAL,Total,Total,206,492,24078.38,48.9,476,96.7,218,44.3,325,66.1,238,48.4,112,22.8,157,31.9,2129.33,4.33,416,116.654,0.28,0.16,0.4
201819,Academic year,National,E92000001,England,Final,Academies and free schools,SEN provision,Girls,Total,Total,Total,SEN State EHC,Total,Total,Total,Total,Total,Total,1169,1937,45437,23.5,1634,84.4,178,9.2,336,17.3,181,9.3,63,3.3,87,4.5,3530.93,1.82,1878,-921.061,-0.49,-0.55,-0.43
201819,Academic year,National,E92000001,England,Final,Academies and free schools,First language,Girls,Total,Total,Total,Total,Total,Total,Total,Other than English,Total,Total,1982,30013,1539597.38,51.3,29556,98.5,14483,48.3,20480,68.2,17481,58.2,7903,26.3,11146,37.1,139160.06,4.64,24284,19469.38,0.8,0.79,0.82
201819,Academic year,National,E92000001,England,Final,Academies and free schools,Free school meals,Total,Total,Total,FSM all other,Total,Total,Total,Total,Total,Total,Total,2352,338788,16812107.52,49.6,335439,99,162463,48,236827,69.9,148776,43.9,67165,19.8,96074,28.4,1476979.29,4.36,320251,31138.877,0.1,0.09,0.1
201819,Academic year,National,E92000001,England,Final,Academies and free schools,SEN provision,Boys,Total,Total,Total,No SEN,Total,Total,Total,Total,Total,Total,2199,167984,8111821.25,48.3,166508,99.1,78370,46.7,116440,69.3,67634,40.3,27203,16.2,40017,23.8,713304.01,4.25,158132,-22214.907,-0.14,-0.15,-0.13
201819,Academic year,National,E92000001,England,Final,Academies and free schools,Free school meals,Girls,Total,Total,FSM all other,Total,Total,Total,Total,Total,Total,Total,2231,166186,8659607.57,52.1,164809,99.2,85089,51.2,121718,73.2,82829,49.8,40330,24.3,56787,34.2,761902.27,4.58,157348,53380.421,0.34,0.33,0.35
201819,Academic year,National,E92000001,England,Final,Academies and free schools,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,2352,390027,18704160.05,48,385063,98.7,174756,44.8,259328,66.5,162612,41.7,70720,18.1,102197,26.2,1635022.58,4.19,369203,9679.842,0.03,0.02,0.03
201819,Academic year,National,E92000001,England,Final,Free schools,Admission type,Girls,Total,Total,Total,Total,Total,Total,Total,Total,non-selective schools in highly selective areas,Total,9,360,17872.5,49.6,353,98.1,179,49.7,263,73.1,234,65,80,22.2,134,37.2,1628.61,4.52,308,105.231,0.34,0.2,0.48
201819,Academic year,National,E92000001,England,Final,Converter academies,Admission type,Boys,Total,Total,Total,Total,Total,Total,Total,Total,non-selective schools in other areas,Total,1163,116616,5430943.25,46.6,115139,98.7,51190,43.9,77373,66.3,43308,37.1,16742,14.4,25382,21.8,476804.6,4.09,111579,-17676.634,-0.16,-0.17,-0.15
201819,Academic year,National,E92000001,England,Final,Sponsored academies,Admission type,Girls,Total,Total,Total,Total,Total,Total,Total,Total,non-selective schools in other areas,Total,624,45581,2028770.61,44.5,44909,98.5,16463,36.1,26778,58.7,17289,37.9,5806,12.7,9259,20.3,171659.99,3.77,42545,2092.19,0.05,0.04,0.06
201819,Academic year,National,E92000001,England,Final,Converter academies,Admission type,Boys,Total,Total,Total,Total,Total,Total,Total,Total,non-selective schools in highly selective areas,Total,91,8734,360575.89,41.3,8623,98.7,2804,32.1,4962,56.8,2342,26.8,510,5.8,987,11.3,30375.58,3.48,8353,-2565.65,-0.31,-0.33,-0.28
201819,Academic year,National,E92000001,England,Final,Converter academies,Admission type,Girls,Total,Total,Total,Total,Total,Total,Total,Total,selective schools,Total,92,10612,775965.74,73.1,10598,99.9,10057,94.8,10536,99.3,8760,82.5,7333,69.1,8213,77.4,73613.67,6.94,9666,6838.873,0.71,0.68,0.73
201819,Academic year,National,E92000001,England,Final,University technical colleges (UTCs),Admission type,Girls,Total,Total,Total,Total,Total,Total,Total,Total,non-selective schools in highly selective areas,Total,4,56,2293.25,41,55,98.2,16,28.6,34,60.7,0,0,0,0,0,0,153.81,2.75,55,-24.671,-0.45,-0.79,-0.11
201819,Academic year,National,E92000001,England,Final,Sponsored academies,Admission type,Boys,Total,Total,Total,Total,Total,Total,Total,Total,non-selective schools in other areas,Total,626,49096,1972377.32,40.2,48104,98,15174,30.9,25658,52.3,14089,28.7,3702,7.5,6195,12.6,167020.74,3.4,45467,-16971.088,-0.37,-0.39,-0.36
201819,Academic year,National,E92000001,England,Final,Sponsored academies,Admission type,Girls,Total,Total,Total,Total,Total,Total,Total,Total,non-selective schools in highly selective areas,Total,59,4423,185096.38,41.8,4355,98.5,1298,29.3,2430,54.9,1303,29.5,329,7.4,612,13.8,15134.94,3.42,4232,-235.541,-0.06,-0.09,-0.02
201819,Academic year,National,E92000001,England,Final,University technical colleges (UTCs),Admission type,Boys,Total,Total,Total,Total,Total,Total,Total,Total,non-selective schools in highly selective areas,Total,4,208,7051.75,33.9,203,97.6,38,18.3,72,34.6,0,0,0,0,0,0,502.71,2.42,198,-169.342,-0.86,-1.03,-0.68
201819,Academic year,National,E92000001,England,Final,Studio schools,Admission type,Boys,Total,Total,Total,Total,Total,Total,Total,Total,non-selective schools in other areas,Total,26,744,27384.5,36.8,723,97.2,163,21.9,335,45,54,7.3,15,2,22,3,2030.15,2.73,676,-522.99,-0.77,-0.87,-0.68
201819,Academic year,National,E92000001,England,Final,Converter academies,Admission type,Boys,Total,Total,Total,Total,Total,Total,Total,Total,selective schools,Total,92,10443,736096.65,70.5,10435,99.9,9615,92.1,10281,98.4,8114,77.7,5994,57.4,7156,68.5,69604.11,6.67,9492,3821.909,0.4,0.38,0.43
201819,Academic year,National,E92000001,England,Final,Studio schools,Admission type,Girls,Total,Total,Total,Total,Total,Total,Total,Total,non-selective schools in other areas,Total,26,481,17374.88,36.1,457,95,104,21.6,222,46.2,47,9.8,10,2.1,22,4.6,1259.88,2.62,441,-278.202,-0.63,-0.75,-0.51
201819,Academic year,National,E92000001,England,Final,Converter academies,Admission type,Girls,Total,Total,Total,Total,Total,Total,Total,Total,non-selective schools in highly selective areas,Total,95,9165,423411.28,46.2,9062,98.9,3482,38,5935,64.8,3610,39.4,1145,12.5,1977,21.6,35832.38,3.91,8783,1648.376,0.19,0.16,0.21
201819,Academic year,National,E92000001,England,Final,Sponsored academies,Admission type,Boys,Total,Total,Total,Total,Total,Total,Total,Total,non-selective schools in highly selective areas,Total,58,4867,184832.26,38,4776,98.1,1221,25.1,2390,49.1,1090,22.4,216,4.4,413,8.5,15273.72,3.14,4640,-2071.778,-0.45,-0.48,-0.41
201819,Academic year,National,E92000001,England,Final,Sponsored academies,Admission type,Total,Total,Total,Total,Total,Total,Total,Total,Total,non-selective schools in highly selective areas,Total,59,9290,369928.64,39.8,9131,98.3,2519,27.1,4820,51.9,2393,25.8,545,5.9,1025,11,30408.66,3.27,8872,-2307.319,-0.26,-0.29,-0.23
201819,Academic year,National,E92000001,England,Final,Converter academies,Admission type,Girls,Total,Total,Total,Total,Total,Total,Total,Total,non-selective schools in other areas,Total,1190,116417,5978421.39,51.4,115324,99.1,57992,49.8,84369,72.5,57142,49.1,26839,23.1,38817,33.3,525407.28,4.51,111598,36591.545,0.33,0.32,0.34
201819,Academic year,National,E92000001,England,Final,Sponsored academies,Admission type,Total,Total,Total,Total,Total,Total,Total,Total,Total,non-selective schools in other areas,Total,635,94677,4001147.93,42.3,93013,98.2,31637,33.4,52436,55.4,31378,33.1,9508,10,15454,16.3,338680.73,3.58,88012,-14878.898,-0.17,-0.18,-0.16
201819,Academic year,National,E92000001,England,Final,University technical colleges (UTCs),Admission type,Total,Total,Total,Total,Total,Total,Total,Total,Total,non-selective schools in highly selective areas,Total,4,264,9345,35.4,258,97.7,54,20.5,106,40.2,0,0,0,0,0,0,656.52,2.49,253,-194.013,-0.77,-0.92,-0.61
201819,Academic year,National,E92000001,England,Final,Converter academies,Admission type,Total,Total,Total,Total,Total,Total,Total,Total,Total,non-selective schools in other areas,Total,1235,233033,11409364.64,49,230463,98.9,109182,46.9,161742,69.4,100450,43.1,43581,18.7,64199,27.5,1002211.88,4.3,223177,18914.911,0.08,0.08,0.09
201819,Academic year,National,E92000001,England,Final,University technical colleges (UTCs),Admission type,Boys,Total,Total,Total,Total,Total,Total,Total,Total,non-selective schools in other areas,Total,43,2490,93369.88,37.5,2436,97.8,665,26.7,1256,50.4,48,1.9,8,0.3,16,0.6,7149.28,2.87,2349,-2017.767,-0.86,-0.91,-0.81
201819,Academic year,National,E92000001,England,Final,Studio schools,Ethnicity major,Boys,White,Total,Total,Total,Total,Total,Total,Total,Total,Total,26,534,19281,36.1,520,97.4,111,20.8,230,43.1,37,6.9,9,1.7,16,3,1452.49,2.72,493,-422.705,-0.86,-0.97,-0.74
201819,Academic year,National,E92000001,England,Final,Sponsored academies,Ethnicity major,Girls,White,Total,Total,Total,Total,Total,Total,Total,Total,Total,682,37123,1600353.32,43.1,36515,98.4,12534,33.8,21135,56.9,12126,32.7,3833,10.3,6318,17,133158.59,3.59,35684,-2969.319,-0.08,-0.1,-0.07
201819,Academic year,National,E92000001,England,Final,Studio schools,Admission type,Total,Total,Total,Total,Total,Total,Total,Total,Total,non-selective schools in other areas,Total,26,1225,44759.38,36.5,1180,96.3,267,21.8,557,45.5,101,8.2,25,2,44,3.6,3290.03,2.69,1117,-801.192,-0.72,-0.79,-0.64
201819,Academic year,National,E92000001,England,Final,Converter academies,Admission type,Total,Total,Total,Total,Total,Total,Total,Total,Total,non-selective schools in highly selective areas,Total,103,17899,783987.17,43.8,17685,98.8,6286,35.1,10897,60.9,5952,33.3,1655,9.2,2964,16.6,66207.96,3.7,17136,-917.274,-0.05,-0.07,-0.03
201819,Academic year,National,E92000001,England,Final,Converter academies,Ethnicity major,Girls,Mixed,Total,Total,Total,Total,Total,Total,Total,Total,Total,1236,6597,353908.3,53.6,6537,99.1,3448,52.3,4855,73.6,3620,54.9,1909,28.9,2570,39,31552.31,4.78,6186,2289.16,0.37,0.34,0.4
201819,Academic year,National,E92000001,England,Final,Converter academies,Ethnicity major,Girls,Chinese,Total,Total,Total,Total,Total,Total,Total,Total,Total,378,623,42454.92,68.1,621,99.7,516,82.8,584,93.7,452,72.6,349,56,408,65.5,3998.82,6.42,531,520.255,0.98,0.87,1.09
201819,Academic year,National,E92000001,England,Final,Studio schools,Ethnicity major,Girls,Black,Total,Total,Total,Total,Total,Total,Total,Total,Total,6,18,611.25,34,18,100,6,33.3,6,33.3,0,0,0,0,0,0,42.49,2.36,13,-0.722,-0.06,-0.75,0.64
201819,Academic year,National,E92000001,England,Final,Converter academies,Ethnicity major,Boys,Mixed,Total,Total,Total,Total,Total,Total,Total,Total,Total,1215,6323,312675.79,49.5,6230,98.5,3115,49.3,4372,69.1,2795,44.2,1335,21.1,1827,28.9,27908.37,4.41,5920,-500.634,-0.08,-0.12,-0.05
