time_period,time_identifier,geographic_level,country_name,country_code,region_name,region_code,la_name,old_la_code,new_la_code,programme,breakdown,group_name,total_ects_count,cumulative_ects,count_swfc_ects,breakdown_percent_ect,breakdown_percent_swfc_ect,programme_percent_ect,programme_percent_swfc_ect
202425,Academic year,Local authority,England,E92000001,,,Havering,311,E09000016,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202122,Academic year,Local authority,England,E92000001,,,Hillingdon,312,E09000017,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202223,Academic year,Local authority,England,E92000001,,,Hillingdon,312,E09000017,Provider-led pending confirmation,Overall,Overall,9,9,7,2.2,2.2,4.4,3.8
202324,Academic year,Local authority,England,E92000001,,,Hillingdon,312,E09000017,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202425,Academic year,Local authority,England,E92000001,,,Hillingdon,312,E09000017,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202122,Academic year,Local authority,England,E92000001,,,Hounslow,313,E09000018,Provider-led pending confirmation,Overall,Overall,4,4,4,1.4,1.8,2.1,2.3
202223,Academic year,Local authority,England,E92000001,,,Hounslow,313,E09000018,Provider-led pending confirmation,Overall,Overall,4,8,c,1,c,1.9,c
202324,Academic year,Local authority,England,E92000001,,,Hounslow,313,E09000018,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202425,Academic year,Local authority,England,E92000001,,,Hounslow,313,E09000018,Provider-led pending confirmation,Overall,Overall,4,13,c,1.4,c,2.2,c
202122,Academic year,Local authority,England,E92000001,,,Kingston upon Thames,314,E09000021,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202223,Academic year,Local authority,England,E92000001,,,Kingston upon Thames,314,E09000021,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202324,Academic year,Local authority,England,E92000001,,,Kingston upon Thames,314,E09000021,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202425,Academic year,Local authority,England,E92000001,,,Kingston upon Thames,314,E09000021,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202122,Academic year,Local authority,England,E92000001,,,Merton,315,E09000024,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202223,Academic year,Local authority,England,E92000001,,,Merton,315,E09000024,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202324,Academic year,Local authority,England,E92000001,,,Merton,315,E09000024,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202425,Academic year,Local authority,England,E92000001,,,Merton,315,E09000024,Provider-led pending confirmation,Overall,Overall,5,9,c,1.7,c,5.1,c
202122,Academic year,Local authority,England,E92000001,,,Newham,316,E09000025,Provider-led pending confirmation,Overall,Overall,6,6,4,2.1,1.8,2.1,1.6
202223,Academic year,Local authority,England,E92000001,,,Newham,316,E09000025,Provider-led pending confirmation,Overall,Overall,5,11,c,1.2,c,1.9,c
202324,Academic year,Local authority,England,E92000001,,,Newham,316,E09000025,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202425,Academic year,Local authority,England,E92000001,,,Newham,316,E09000025,Provider-led pending confirmation,Overall,Overall,4,15,c,1.4,c,1.8,c
202122,Academic year,Local authority,England,E92000001,,,Redbridge,317,E09000026,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202223,Academic year,Local authority,England,E92000001,,,Redbridge,317,E09000026,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202324,Academic year,Local authority,England,E92000001,,,Redbridge,317,E09000026,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202425,Academic year,Local authority,England,E92000001,,,Redbridge,317,E09000026,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202122,Academic year,Local authority,England,E92000001,,,Richmond upon Thames,318,E09000027,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202223,Academic year,Local authority,England,E92000001,,,Richmond upon Thames,318,E09000027,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202324,Academic year,Local authority,England,E92000001,,,Richmond upon Thames,318,E09000027,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202425,Academic year,Local authority,England,E92000001,,,Richmond upon Thames,318,E09000027,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202122,Academic year,Local authority,England,E92000001,,,Sutton,319,E09000029,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202223,Academic year,Local authority,England,E92000001,,,Sutton,319,E09000029,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202324,Academic year,Local authority,England,E92000001,,,Sutton,319,E09000029,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202425,Academic year,Local authority,England,E92000001,,,Sutton,319,E09000029,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202122,Academic year,Local authority,England,E92000001,,,Waltham Forest,320,E09000031,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202223,Academic year,Local authority,England,E92000001,,,Waltham Forest,320,E09000031,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202324,Academic year,Local authority,England,E92000001,,,Waltham Forest,320,E09000031,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202425,Academic year,Local authority,England,E92000001,,,Waltham Forest,320,E09000031,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202122,Academic year,Local authority,England,E92000001,,,Birmingham,330,E08000025,Provider-led pending confirmation,Overall,Overall,6,6,5,2.1,2.3,0.7,0.7
202223,Academic year,Local authority,England,E92000001,,,Birmingham,330,E08000025,Provider-led pending confirmation,Overall,Overall,6,12,6,1.5,1.9,0.8,1
202324,Academic year,Local authority,England,E92000001,,,Birmingham,330,E08000025,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202425,Academic year,Local authority,England,E92000001,,,Birmingham,330,E08000025,Provider-led pending confirmation,Overall,Overall,9,23,4,3.1,3,1.3,0.8
202122,Academic year,Local authority,England,E92000001,,,Coventry,331,E08000026,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202223,Academic year,Local authority,England,E92000001,,,Coventry,331,E08000026,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202324,Academic year,Local authority,England,E92000001,,,Coventry,331,E08000026,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202425,Academic year,Local authority,England,E92000001,,,Coventry,331,E08000026,Provider-led pending confirmation,Overall,Overall,6,10,c,2,c,3.6,c
202122,Academic year,Local authority,England,E92000001,,,Dudley,332,E08000027,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202223,Academic year,Local authority,England,E92000001,,,Dudley,332,E08000027,Provider-led pending confirmation,Overall,Overall,5,6,c,1.2,c,3.7,c
202324,Academic year,Local authority,England,E92000001,,,Dudley,332,E08000027,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202425,Academic year,Local authority,England,E92000001,,,Dudley,332,E08000027,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202122,Academic year,Local authority,England,E92000001,,,Sandwell,333,E08000028,Provider-led pending confirmation,Overall,Overall,10,10,10,3.5,4.5,5,5.5
202223,Academic year,Local authority,England,E92000001,,,Sandwell,333,E08000028,Provider-led pending confirmation,Overall,Overall,11,21,8,2.7,2.6,5.5,5.2
202324,Academic year,Local authority,England,E92000001,,,Sandwell,333,E08000028,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202425,Academic year,Local authority,England,E92000001,,,Sandwell,333,E08000028,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202122,Academic year,Local authority,England,E92000001,,,Solihull,334,E08000029,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202223,Academic year,Local authority,England,E92000001,,,Solihull,334,E08000029,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202324,Academic year,Local authority,England,E92000001,,,Solihull,334,E08000029,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202425,Academic year,Local authority,England,E92000001,,,Solihull,334,E08000029,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202122,Academic year,Local authority,England,E92000001,,,Walsall,335,E08000030,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202223,Academic year,Local authority,England,E92000001,,,Walsall,335,E08000030,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202324,Academic year,Local authority,England,E92000001,,,Walsall,335,E08000030,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202425,Academic year,Local authority,England,E92000001,,,Walsall,335,E08000030,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202122,Academic year,Local authority,England,E92000001,,,Wolverhampton,336,E08000031,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202223,Academic year,Local authority,England,E92000001,,,Wolverhampton,336,E08000031,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202324,Academic year,Local authority,England,E92000001,,,Wolverhampton,336,E08000031,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202425,Academic year,Local authority,England,E92000001,,,Wolverhampton,336,E08000031,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202122,Academic year,Local authority,England,E92000001,,,Knowsley,340,E08000011,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202223,Academic year,Local authority,England,E92000001,,,Knowsley,340,E08000011,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202324,Academic year,Local authority,England,E92000001,,,Knowsley,340,E08000011,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202425,Academic year,Local authority,England,E92000001,,,Knowsley,340,E08000011,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202122,Academic year,Local authority,England,E92000001,,,Liverpool,341,E08000012,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202223,Academic year,Local authority,England,E92000001,,,Liverpool,341,E08000012,Provider-led pending confirmation,Overall,Overall,6,8,5,1.5,1.6,2.2,2.4
202324,Academic year,Local authority,England,E92000001,,,Liverpool,341,E08000012,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202425,Academic year,Local authority,England,E92000001,,,Liverpool,341,E08000012,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202122,Academic year,Local authority,England,E92000001,,,St. Helens,342,E08000013,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202223,Academic year,Local authority,England,E92000001,,,St. Helens,342,E08000013,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202324,Academic year,Local authority,England,E92000001,,,St. Helens,342,E08000013,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202425,Academic year,Local authority,England,E92000001,,,St. Helens,342,E08000013,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202122,Academic year,Local authority,England,E92000001,,,Sefton,343,E08000014,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202223,Academic year,Local authority,England,E92000001,,,Sefton,343,E08000014,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202324,Academic year,Local authority,England,E92000001,,,Sefton,343,E08000014,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202425,Academic year,Local authority,England,E92000001,,,Sefton,343,E08000014,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202122,Academic year,Local authority,England,E92000001,,,Wirral,344,E08000015,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202223,Academic year,Local authority,England,E92000001,,,Wirral,344,E08000015,Provider-led pending confirmation,Overall,Overall,5,7,4,1.2,1.3,3.1,3.1
202324,Academic year,Local authority,England,E92000001,,,Wirral,344,E08000015,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202425,Academic year,Local authority,England,E92000001,,,Wirral,344,E08000015,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202122,Academic year,Local authority,England,E92000001,,,Bolton,350,E08000001,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202223,Academic year,Local authority,England,E92000001,,,Bolton,350,E08000001,Provider-led pending confirmation,Overall,Overall,5,7,4,1.2,1.3,3.1,2.9
202324,Academic year,Local authority,England,E92000001,,,Bolton,350,E08000001,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202425,Academic year,Local authority,England,E92000001,,,Bolton,350,E08000001,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202122,Academic year,Local authority,England,E92000001,,,Bury,351,E08000002,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202223,Academic year,Local authority,England,E92000001,,,Bury,351,E08000002,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202324,Academic year,Local authority,England,E92000001,,,Bury,351,E08000002,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202425,Academic year,Local authority,England,E92000001,,,Bury,351,E08000002,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202122,Academic year,Local authority,England,E92000001,,,Manchester,352,E08000003,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202223,Academic year,Local authority,England,E92000001,,,Manchester,352,E08000003,Provider-led pending confirmation,Overall,Overall,4,4,c,1,c,1,c
202324,Academic year,Local authority,England,E92000001,,,Manchester,352,E08000003,Provider-led pending confirmation,Overall,Overall,4,8,c,3.2,c,1.1,c
202425,Academic year,Local authority,England,E92000001,,,Manchester,352,E08000003,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202122,Academic year,Local authority,England,E92000001,,,Oldham,353,E08000004,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202223,Academic year,Local authority,England,E92000001,,,Oldham,353,E08000004,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202324,Academic year,Local authority,England,E92000001,,,Oldham,353,E08000004,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202425,Academic year,Local authority,England,E92000001,,,Oldham,353,E08000004,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202122,Academic year,Local authority,England,E92000001,,,Rochdale,354,E08000005,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202223,Academic year,Local authority,England,E92000001,,,Rochdale,354,E08000005,Provider-led pending confirmation,Overall,Overall,5,5,4,1.2,1.3,4.1,3.9
202324,Academic year,Local authority,England,E92000001,,,Rochdale,354,E08000005,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202425,Academic year,Local authority,England,E92000001,,,Rochdale,354,E08000005,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202122,Academic year,Local authority,England,E92000001,,,Salford,355,E08000006,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202223,Academic year,Local authority,England,E92000001,,,Salford,355,E08000006,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202324,Academic year,Local authority,England,E92000001,,,Salford,355,E08000006,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202425,Academic year,Local authority,England,E92000001,,,Salford,355,E08000006,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202122,Academic year,Local authority,England,E92000001,,,Stockport,356,E08000007,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202223,Academic year,Local authority,England,E92000001,,,Stockport,356,E08000007,Provider-led pending confirmation,Overall,Overall,4,4,c,1,c,2.5,c
202324,Academic year,Local authority,England,E92000001,,,Stockport,356,E08000007,Provider-led pending confirmation,Overall,Overall,4,8,c,3.2,c,3.7,c
202425,Academic year,Local authority,England,E92000001,,,Stockport,356,E08000007,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202122,Academic year,Local authority,England,E92000001,,,Trafford,358,E08000009,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202223,Academic year,Local authority,England,E92000001,,,Trafford,358,E08000009,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
202324,Academic year,Local authority,England,E92000001,,,Trafford,358,E08000009,Provider-led pending confirmation,Overall,Overall,c,c,c,c,c,c,c
